,개방서비스명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),경도,위도
0,공연장,휴업,서울특별시 종로구 동숭동 1-58,200153.322797562,453332.518876344,126.99963353263438,37.58229359351896
1,공연장,휴업,서울특별시 종로구 혜화동 90-18 석정홀딩스 빌딩,200113.874740135,453549.526436303,126.9991869437069,37.58424880411346
2,공연장,휴업,서울특별시 종로구 명륜2가 8-9 지하1층,199933.543569824,453600.903598962,126.99714529679443,37.58471169703305
3,공연장,휴업,서울특별시 종로구 동숭동 199-33,200341.000623629,452912.172681979,127.00175813219577,37.57850629428407
4,공연장,휴업,서울특별시 종로구 동숭동 199-33,200341.000623629,452912.172681979,127.00175813219577,37.57850629428407
5,공연장,영업/정상,서울특별시 용산구 동자동 45,197563.069805939,449934.157783456,126.97032007662047,37.55167136344387
6,공연장,영업/정상,서울특별시 용산구 한남동 714번지,200423.418748471,448324.779015334,127.00268892216509,37.53717431381388
7,공연장,영업/정상,서울특별시 용산구 한남동 683-132번지,199990.489238997,448264.185008539,126.99779055531057,37.53662843287638
8,공연장,영업/정상,서울특별시 용산구 갈월동 98-11번지,197492.793337805,448731.316989981,126.96952899354771,37.54083367650072
9,공연장,영업/정상,서울특별시 용산구 갈월동 98-11번지,197492.793337805,448731.316989981,126.96952899354771,37.54083367650072
10,공연장,영업/정상,서울특별시 서초구 서초동 1450-2 디에스아이빌딩 3층402호,201211.066157382,442172.712321113,127.01159115427056,37.48174371711751
11,공연장,영업/정상,서울특별시 서초구 양재동 20-4,203327.153493401,442032.622260635,127.03551526508673,37.480476456260426
12,공연장,영업/정상,서울특별시 서초구 서초동 1720-4번지,200573.740062226,443469.533958033,127.00438636705995,37.49342865965606
13,공연장,영업/정상,서울특별시 서초구 서초동 700 예술의전당,201278.647889967,442099.753091778,127.01235512105876,37.481086266985
14,공연장,영업/정상,서울특별시 서초구 방배동,198969.41821936,443432.991860583,126.98624494332822,37.493098907152124
15,공연장,영업/정상,서울특별시 서초구 방배동,198969.41821936,443432.991860583,126.98624494332822,37.493098907152124
16,공연장,영업/정상,서울특별시 서초구 서초동 1708-7,200660.72602366,443448.509483173,127.00536997680035,37.49323917713112
17,공연장,영업/정상,서울특별시 서초구 서초동 700,201278.647889967,442099.753091778,127.01235512105876,37.481086266985
18,공연장,영업/정상,서울특별시 종로구 명륜1가 36-4번지 지하1층,199878.08705636,453933.055898075,126.99651735181136,37.58770433153491
19,공연장,영업/정상,서울특별시 종로구 낙원동 284-6,198852.959716775,452253.942584507,126.98491350706337,37.57257497056964
20,공연장,영업/정상,서울특별시 종로구 동숭동 1-67 지하2.3층,200211.341833282,453309.498946546,127.00029037927457,37.582086179728805
21,공연장,영업/정상,"서울특별시 종로구 동숭동 1-92 지하1층,2층",200280.193994523,453192.388711856,127.00106983903989,37.581031019108735
22,공연장,영업/정상,서울특별시 서초구 서초동 흰물결아트센터,200573.740062226,443469.533958033,127.00438636705995,37.49342865965606
23,공연장,영업/정상,서울특별시 종로구 견지동 27-11 한국불교역사문화기념관 지하2층,198352.391718509,452460.809859299,126.97924667739647,37.57443802442506
24,공연장,영업/정상,서울특별시 종로구 동숭동 1-80 대학로문화공간,200251.517803689,453331.83675612,127.00074522815939,37.582287433015296
25,공연장,영업/정상,서울특별시 종로구 사직동 284-1,196809.4580779,452443.309152474,126.9617805690985,37.57427618587114
26,공연장,영업/정상,서울특별시 종로구 연지동 270 연강빌딩,200038.343054497,452178.774541021,126.99833185304279,37.5718985120342
27,공연장,영업/정상,서울특별시 종로구 명륜1가 46-11,199909.845315264,453835.64775701,126.9968769433653,37.58682670434816
28,공연장,영업/정상,서울특별시 종로구 동숭동 1-145,200297.929299821,453163.458941022,127.00127061325551,37.58077036150869
29,공연장,영업/정상,서울특별시 종로구 동숭동 1-80 대학로문화공간,200251.517803689,453331.83675612,127.00074522815939,37.582287433015296
30,공연장,영업/정상,서울특별시 서초구 반포동 19-1번지 고속터미널 5층,200115.143202807,444741.437478089,126.99920069681845,37.5048886352822
31,공연장,영업/정상,서울특별시 서초구 반포동 19-4번지 고속버스터미널 5층,200554.74395758,444811.364826199,127.00417245550028,37.505518550469816
32,공연장,영업/정상,서울특별시 서초구 반포동 19-4번지 고속버스터미날 5층,200554.74395758,444811.364826199,127.00417245550028,37.505518550469816
33,공연장,영업/정상,서울특별시 서초구 서초동 700,201278.647889967,442099.753091778,127.01235512105876,37.481086266985
34,공연장,영업/정상,서울특별시 서초구 서초동 700,201278.647889967,442099.753091778,127.01235512105876,37.481086266985
35,공연장,영업/정상,서울특별시 서초구 서초동 1355 한전아트센터,202406.470363348,442611.972829952,127.02510793177123,37.48569920347182
36,공연장,영업/정상,서울특별시 서초구 서초동 1753,200854.339746219,441718.211042903,127.00755747581393,37.47764902581657
37,공연장,영업/정상,서울특별시 서초구 서초동 700,201278.647889967,442099.753091778,127.01235512105876,37.481086266985
38,공연장,영업/정상,서울특별시 서초구 서초동 700,201278.647889967,442099.753091778,127.01235512105876,37.481086266985
39,공연장,영업/정상,서울특별시 서초구 서초동 700,201278.647889967,442099.753091778,127.01235512105876,37.481086266985
40,공연장,영업/정상,서울특별시 서초구 서초동 700,201278.647889967,442099.753091778,127.01235512105876,37.481086266985
41,공연장,영업/정상,서울특별시 서초구 서초동 1515-3,200332.492351883,442691.662948288,127.00165808368554,37.486420140971575
42,공연장,영업/정상,서울특별시 종로구 동숭동 1-35,200114.951195492,453421.325549781,126.99919912209455,37.583093732151156
43,공연장,영업/정상,서울특별시 종로구 동숭동 1-115 공공일호,200137.118682246,453249.562595164,126.99945007267802,37.581546170322156
44,공연장,영업/정상,서울특별시 종로구 명륜2가 21-18,199967.186078655,453492.350967262,126.99752620067015,37.58373365739875
45,공연장,영업/정상,서울특별시 종로구 동숭동 187-12,200309.358120637,453044.212129777,127.0013999599756,37.579695960963406
46,공연장,영업/정상,서울특별시 종로구 세종로 81-3,197804.357783157,452216.539274871,126.9730436227856,37.572235995787004
47,공연장,영업/정상,서울특별시 영등포구 여의도동 12번지,193293.251953215,447448.342915454,126.9220228902006,37.52925290764505
48,공연장,영업/정상,서울특별시 영등포구 당산동3가 3번지,191103.173383715,447109.925701334,126.89725006704333,37.526185123069716
