,개방서비스명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),경도,위도,LINK
39,관광숙박업,영업/정상,서울특별시 마포구 서교동 460-25,192579.727675563,450446.890829184,126.91392003623336,37.55626404835542,1130052500.0
40,관광숙박업,영업/정상,서울특별시 영등포구 여의도동 13-18 컴포트 인 여의도,192899.064795934,447567.13830193,126.91756218468969,37.53032026945423,1180036401.0
41,관광숙박업,영업/정상,서울특별시 중랑구 상봉동 89-3,207875.674530468,454873.610188721,127.0870770195958,37.59614546190614,1060030400.0
42,관광숙박업,영업/정상,서울특별시 중랑구 묵동 181-64,206879.187709228,456164.316640469,127.07580541890418,37.60778241409521,1060041700.0
43,관광숙박업,영업/정상,서울특별시 관악구 신림동 1432-21,193553.030136586,442745.098221121,126.9250034591278,37.48687869517109,1200041500.0
44,관광숙박업,영업/정상,서울특별시 은평구 갈현동 393-9번지,192817.322848018,457796.737235427,126.91653629002312,37.62248689195248,1110037900.0
46,관광숙박업,영업/정상,서울특별시 영등포구 신길동 261-21,191851.193004066,444816.908814418,126.9057378766466,37.50553211310088,1180011804.0
47,관광숙박업,영업/정상,서울특별시 금천구 독산동 1156 금천롯데캐슬골드파크4차,190799.832998673,439885.941303087,126.893909343557,37.46109415835402,1170036800.0
48,관광숙박업,영업/정상,서울특별시 서대문구 대현동 90-106 2~8층,195013.650484425,450588.358613375,126.9414646416371,37.55755520606615,1120004001.0
49,관광숙박업,영업/정상,서울특별시 강남구 청담동 91-2 4층,203610.123149101,446848.654294053,127.03873770389444,37.52386777683745,1220033403.0
50,관광숙박업,영업/정상,서울특별시 강남구 신사동 603,202482.216634599,447020.420866992,127.02597885995468,37.52541902867712,1220035104.0
51,관광숙박업,영업/정상,서울특별시 구로구 가리봉동 131-53,190265.51915022,442043.305262935,126.8878413190994,37.48052653520907,1160006501.0
52,관광숙박업,영업/정상,서울특별시 영등포구 당산동3가 136번지 외 1필지,190915.92259099,447210.304167445,126.89513048630322,37.52708768900413,1140282001.0
53,관광숙박업,영업/정상,서울특별시 송파구 잠실동 180-10번지,207163.343016332,445433.784924234,127.07891971732056,37.51109938199046,1230022605.0
54,관광숙박업,영업/정상,서울특별시 중구 명동1가 7-1,198636.142124311,451325.229841133,126.98246097641606,37.564207067669706,1010011402.0
55,관광숙박업,영업/정상,서울특별시 중구 남산동2가 35-2,198591.133748202,450740.353160129,126.98195272050118,37.55893732078834,1010027700.0
56,관광숙박업,영업/정상,서울특별시 도봉구 쌍문동 88-67,202993.699335477,460811.193026879,127.03182023631308,37.64967035689714,1090005200.0
57,관광숙박업,영업/정상,서울특별시 구로구 가리봉동 135-66,190337.689631891,441911.257105979,126.88865901573864,37.47933754330375,1160004601.0
58,관광숙박업,영업/정상,서울특별시 종로구 관훈동 155-2,198498.918632911,452473.403750001,126.9809053521718,37.57455175443343,1000035300.0
59,관광숙박업,영업/정상,서울특별시 중랑구 상봉동 128-40,206859.514743746,454661.814438348,127.07556867828336,37.59424527870146,1060012300.0
60,관광숙박업,영업/정상,서울특별시 강남구 논현동 6 보코서울강남(가족호텔),202108.433846703,446160.618240423,127.02174797501452,37.51767315024857,1220086200.0
61,관광숙박업,영업/정상,서울특별시 중구 을지로6가 18-130번지,200513.524528228,451579.099838143,127.00371041300043,37.56649540519721,1010014903.0
62,관광숙박업,영업/정상,서울특별시 구로구 가리봉동 127-7 가리봉 호스텔,190189.036566337,442005.296573287,126.88697712312836,37.48018326302218,1160003501.0
63,관광숙박업,영업/정상,서울특별시 종로구 낙원동 134-2,198988.983646221,452223.097221066,126.98645332064626,37.57229722650175,1000026900.0
64,관광숙박업,영업/정상,서울특별시 송파구 가락동 73-1번지 관광호텔,210664.369854452,443861.184407649,127.11849551526232,37.496896758572966,1230058000.0
65,관광숙박업,영업/정상,서울특별시 서대문구 대현동 90-37,195004.191373545,450587.21669084,126.94135759548962,37.557544865589584,1120004001.0
66,관광숙박업,영업/정상,서울특별시 구로구 가리봉동 135-18 STUDIO 135,190288.461900752,441957.227369102,126.888101850081,37.47975121620497,1160003401.0
67,관광숙박업,영업/정상,서울특별시 관악구 신림동 1432-62,193621.587472621,442638.239212304,126.92577956369914,37.48591637585708,1200041700.0
68,관광숙박업,영업/정상,서울특별시 은평구 대조동 15-132,193699.928737406,456254.05836331,126.92654732680826,37.60859419136535,1110011400.0
69,관광숙박업,영업/정상,서울특별시 종로구 이화동 105-2 glue hotel,200280.218939597,452611.575936538,127.0010699505932,37.57579797322951,1000012400.0
70,관광숙박업,영업/정상,서울특별시 영등포구 영등포동1가 106,192147.071374183,446166.198579975,126.9090696460988,37.517691741650125,1180073100.0
71,관광숙박업,영업/정상,서울특별시 영등포구 양평동1가 164-7번지,190182.956236984,446740.003448997,126.88684480619916,37.522842754569055,1180026901.0
72,관광숙박업,영업/정상,서울특별시 금천구 시흥동 888-11,191301.371054373,438953.867911208,126.89958929767688,37.45270102664504,1170012700.0
73,관광숙박업,영업/정상,서울특별시 금천구 독산동 1006-112,190517.410148318,440300.104174246,126.89071175871668,37.46482290595496,1170021400.0
74,관광숙박업,영업/정상,서울특별시 중구 회현동2가 42-10,198483.811641009,450642.314853297,126.98073828466732,37.55805382793791,1010029201.0
75,관광숙박업,영업/정상,서울특별시 송파구 방이동 36-16번지 호텔 더 캐슬,209573.702036723,445919.513434498,127.10618843072328,37.515454095875455,1230029800.0
76,관광숙박업,영업/정상,서울특별시 서대문구 대현동 104-48 위고인 호스텔 6~8층,194770.272306267,450529.307302535,126.93871062144515,37.55702179439267,1120061900.0
77,관광숙박업,영업/정상,서울특별시 중구 을지로5가 92-2,200187.271400312,451592.158106036,127.00001758387718,37.56661315989388,1010045000.0
78,관광숙박업,영업/정상,서울특별시 강남구 삼성동 168-3 유니온타워,205513.023202982,445316.784823869,127.06025284731253,37.510056427765626,1220077600.0
79,관광숙박업,영업/정상,서울특별시 중구 남대문로2가 9-1,198401.701305913,451374.312212737,126.97980733086554,37.56464890117783,1010044200.0
80,관광숙박업,영업/정상,서울특별시 영등포구 양평동1가 136,190171.844795511,446760.131273728,126.88671883944268,37.52302398593539,1180026901.0
81,관광숙박업,영업/정상,서울특별시 마포구 도화동 573,195359.808050656,448841.031803244,126.94539349665808,37.54181378530557,1130037700.0
82,관광숙박업,영업/정상,서울특별시 마포구 동교동 162-5 MERCURE 앰배서더 HOTEL 홍대,193073.64466155,450341.82321403,126.91951087109102,37.55532127811719,1130053000.0
83,관광숙박업,영업/정상,서울특별시 중구 태평로1가 61-1,197867.156641113,451779.880897566,126.97375580042208,37.56830190870935,1000046700.0
84,관광숙박업,영업/정상,서울특별시 마포구 서교동 373-9,192647.075671686,449962.851191072,126.9146871287215,37.55190344659221,1130051900.0
85,관광숙박업,영업/정상,서울특별시 마포구 동교동 198-30 홍대LJ빌딩,193173.291498782,450805.577656258,126.92063424102156,37.55950040520375,1130057400.0
86,관광숙박업,영업/정상,서울특별시 마포구 서교동 351-29,192893.333078404,450367.063858996,126.917469999887,37.555547308723625,1130053400.0
87,관광숙박업,영업/정상,서울특별시 마포구 도화동 570번지,195484.919869451,448958.582313523,126.94680842614508,37.54287353549999,1130036000.0
88,관광숙박업,영업/정상,서울특별시 마포구 서교동 447-1번지,192736.935397287,450550.232656274,126.91569818000364,37.55719640986607,1130053800.0
89,관광숙박업,영업/정상,서울특별시 마포구 도화동 169-1,195366.504486477,448716.823596557,126.9454700624882,37.54069471341208,1130032000.0
90,관광숙박업,영업/정상,서울특별시 마포구 합정동 382-17번지,192044.052062349,449625.190175398,126.90786658403938,37.5488561068526,1130046100.0
91,관광숙박업,영업/정상,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트,195564.375757848,449186.933273231,126.94770609711782,37.54493134964455,1130036200.0
92,관광숙박업,영업/정상,서울특별시 마포구 상암동 1587,189919.550051873,453342.222208599,126.88377383449884,37.58232515076011,1130028401.0
93,관광숙박업,영업/정상,서울특별시 마포구 노고산동 1-74,194856.148175113,450442.424814188,126.9396831360435,37.55623948141983,1120061900.0
94,관광숙박업,영업/정상,서울특별시 마포구 도화동 25-13 효성해링턴 스퀘어,195616.580723896,448973.867131637,126.94829812065862,37.54301189477253,1130034500.0
95,관광숙박업,영업/정상,서울특별시 마포구 동교동 160-5 롯데호텔 L7홍대,193005.883365365,450387.023230304,126.918743567359,37.55572800912542,1130018301.0
96,관광숙박업,영업/정상,서울특별시 마포구 서교동 354-5,192971.947727746,450243.232547428,126.91836089789764,37.55443220988528,1130052900.0
97,관광숙박업,영업/정상,서울특별시 마포구 서교동 354-10번지,192911.642624498,450171.317352359,126.91767912111123,37.55378379562176,1130052500.0
98,관광숙박업,영업/정상,서울특별시 마포구 동교동 155-30번지,193279.38663668,450637.276776739,126.9218365655498,37.55798482001511,1130056500.0
99,관광숙박업,영업/정상,서울특별시 영등포구 당산동2가 30-8,190378.895367059,446678.151132037,126.88906214246995,37.52228754601523,1180025201.0
100,관광숙박업,영업/정상,서울특별시 송파구 잠실동 180-3번지,207125.820825269,445419.558960012,127.07849518474012,37.51097149429662,1230022503.0
101,관광숙박업,영업/정상,서울특별시 구로구 구로동 1131-2,191043.644024006,442112.644374091,126.8966378843986,37.48115920140509,1160004101.0
102,관광숙박업,영업/정상,서울특별시 구로구 가리봉동 131-18 아단아,190241.658927066,442019.000152412,126.88757188154857,37.48030729292605,1170030400.0
103,관광숙박업,영업/정상,서울특별시 구로구 가리봉동 135-25 구로 제이에스 호스텔,190289.173314581,441929.798809285,126.8881102571132,37.47950409235383,1170040600.0
104,관광숙박업,영업/정상,서울특별시 중구 남대문로4가 17-19,197895.491160507,451035.7030265,126.9740787243814,37.56159701742664,1010002301.0
105,관광숙박업,영업/정상,서울특별시 중구 광희동2가 228,200686.364658168,451262.161389721,127.00566650701955,37.56363972501349,1010005302.0
106,관광숙박업,영업/정상,서울특별시 금천구 독산동 335-8,190204.539880665,440974.712401628,126.8871661912042,37.47089785706989,1170006101.0
107,관광숙박업,영업/정상,서울특별시 영등포구 양평동3가 30-3번지,189758.735655025,447157.130858016,126.88204005029566,37.526596404507856,1140284401.0
108,관광숙박업,영업/정상,서울특별시 은평구 녹번동 141-57,193336.177185859,456159.464402602,126.92242860772151,37.60773932952909,1110012600.0
109,관광숙박업,영업/정상,서울특별시 중구 을지로5가 19-29,200095.261182808,451680.793663218,126.99897613015284,37.56741176369344,1010043200.0
110,관광숙박업,영업/정상,서울특별시 송파구 신천동 29-1 KT송파타워,209337.104501753,445744.864426145,127.10351003071985,37.5138829236026,1230081100.0
111,관광숙박업,영업/정상,서울특별시 송파구 신천동 29-1 KT송파타워,209337.104501753,445744.864426145,127.10351003071985,37.5138829236026,1230081100.0
112,관광숙박업,영업/정상,서울특별시 마포구 합정동 379-4 주니비노 호텔,192043.507297118,449524.361048163,126.907861520851,37.54794764159756,1130001005.0
113,관광숙박업,영업/정상,서울특별시 영등포구 양평동3가 33-5,189814.291077523,447181.999973293,126.8826681942088,37.5268210921456,1140284401.0
115,관광숙박업,영업/정상,서울특별시 구로구 구로동 569-18 코코모호텔,189450.264635122,443088.528795632,126.87860906122636,37.48993498778746,1160030200.0
117,관광숙박업,영업/정상,서울특별시 강서구 염창동 259-2,189200.147733153,449654.951038959,126.875683883362,37.549095128627776,1150049000.0
118,관광숙박업,영업/정상,서울특별시 강서구 외발산동 426,183863.692502412,449443.610735042,126.8152999596022,37.547112667184095,1150022201.0
119,관광숙박업,영업/정상,서울특별시 강서구 화곡동 1110-3번지,186892.947389352,450261.991363534,126.84956413936663,37.55453441829269,1150056300.0
120,관광숙박업,영업/정상,서울특별시 강서구 외발산동 282-2번지,183993.393147385,449605.865701793,126.81676409099748,37.548576832416856,1150022303.0
121,관광숙박업,영업/정상,서울특별시 강서구 외발산동 215,184029.320078984,449535.607231956,126.8171721798505,37.547944438328535,1150022303.0
122,관광숙박업,영업/정상,서울특별시 노원구 상계동 711-9,205157.94751541,461423.045063883,127.0563487260622,37.65517354209855,1100029703.0
123,관광숙박업,영업/정상,서울특별시 강남구 청담동 131번지 알로프트 서울 강남 호텔,204850.302981167,446835.931404503,127.05276711540486,37.523747546772,1220097700.0
124,관광숙박업,영업/정상,서울특별시 강동구 천호동 324-39 외3필지,210981.596844031,449282.085359224,127.12216333362092,37.54573502509505,1240042200.0
125,관광숙박업,영업/정상,서울특별시 강동구 길동 387-1번지,212136.45903212,448450.725351294,127.13521779518447,37.53823016269025,1240039200.0
126,관광숙박업,영업/정상,서울특별시 강동구 천호동 452-30번지,211302.314479117,448470.034451444,127.12578006840312,37.53841467455237,1240039600.0
127,관광숙박업,영업/정상,서울특별시 강남구 개포동 1229-14,204053.596300672,441557.179656218,127.04372579836088,37.47618986019083,1210039400.0
128,관광숙박업,영업/정상,서울특별시 강남구 역삼동 677-9,203451.550821003,444529.420299492,127.03693317845124,37.50297215515202,1220070902.0
129,관광숙박업,영업/정상,서울특별시 강남구 역삼동 677-8,203467.667642123,444535.854061853,127.03711547843314,37.5030300639859,1220066100.0
130,관광숙박업,영업/정상,서울특별시 강남구 역삼동 819-9,202451.742958279,444092.87549641,127.02562461810268,37.49904201828512,1210055300.0
131,관광숙박업,영업/정상,서울특별시 강남구 논현동 206-1,202713.81010796,444963.003980538,127.02859139617412,37.50688114572789,1220075900.0
132,관광숙박업,영업/정상,서울특별시 강남구 역삼동 642-2,203095.187072133,444354.430359109,127.03290222729348,37.50139673690092,1220109500.0
133,관광숙박업,영업/정상,서울특별시 강남구 대치동 891-34번지 서원빌딩 3층~5층호,204719.15931343,444786.150912491,127.05127058598224,37.50527977392389,1220026801.0
134,관광숙박업,영업/정상,서울특별시 강남구 논현동 198-20,202161.235372399,444814.440071409,127.02234140377992,37.50554400819605,1220073300.0
135,관광숙박업,영업/정상,서울특별시 강남구 삼성동 158-13번지,205121.655,445138.69,127.05582509926036,37.50845402523233,1220075700.0
136,관광숙박업,영업/정상,서울특별시 금천구 독산동 152-10,190862.968726515,441065.665921744,126.89460824154914,37.47172413571538,1170039900.0
137,관광숙박업,영업/정상,서울특별시 금천구 가산동 141-1,190291.362021742,441856.76167243,126.88813597095454,37.47884605070698,1160004501.0
138,관광숙박업,영업/정상,서울특별시 금천구 가산동 547-63,189045.768055551,441806.212135891,126.87405446917091,37.478376592637225,1140284401.0
139,관광숙박업,영업/정상,서울특별시 강동구 성내동 417-5,211855.041782136,447431.586848941,127.13201731462328,37.52905145449638,1240009000.0
140,관광숙박업,영업/정상,서울특별시 강남구 논현동 201-4번지,202220.14,444805.625,127.0230075719506,37.50546444897878,1220073300.0
141,관광숙박업,영업/정상,서울특별시 강남구 역삼동 736-51,203064.385125254,444133.338603466,127.0325529843899,37.499404803942326,1220023402.0
142,관광숙박업,영업/정상,서울특별시 강남구 역삼동 823-43,202800.634114449,444058.465089517,127.02957000414077,37.49873101339156,1210022203.0
143,관광숙박업,영업/정상,서울특별시 강남구 신사동 502-11,201684.704785227,446105.858997581,127.01695482777262,37.51718061258927,1210064300.0
144,관광숙박업,영업/정상,서울특별시 강남구 역삼동 678-13,203333.617282827,444467.312715941,127.03559915483704,37.50241299191095,1220109500.0
145,관광숙박업,영업/정상,서울특별시 강남구 역삼동 719-20,203566.634592836,444370.566836892,127.0382339411872,37.50154045910429,1220109300.0
146,관광숙박업,영업/정상,서울특별시 강남구 역삼동 603-1,202535.919022141,444822.174971826,127.02657899146728,37.50561277280215,1220072300.0
147,관광숙박업,영업/정상,서울특별시 강남구 삼성동 158번지,205020.248732302,445191.129756305,127.05467853341888,37.50892705563205,1220029202.0
148,관광숙박업,영업/정상,서울특별시 강남구 청담동 48-3번지,204216.450027497,446867.588235408,127.04559686456632,37.52403584222696,1220034801.0
149,관광숙박업,영업/정상,서울특별시 강남구 삼성동 142-41,204488.365267013,444832.873128843,127.0486606641594,37.50570187430903,1220027702.0
150,관광숙박업,영업/정상,서울특별시 강남구 대치동 995-16,205636.367492511,445183.035278769,127.061646905116,37.50885061265118,1220075400.0
151,관광숙박업,영업/정상,서울특별시 강남구 역삼동 723-3번지,203563.297317024,444266.609812808,127.03819570534634,37.50060382063812,1220066100.0
152,관광숙박업,영업/정상,서울특별시 강남구 신사동 587-21번지,202447.848471025,446447.1648066,127.02558820448992,37.520254108733205,1220089000.0
154,관광숙박업,영업/정상,서울특별시 강남구 역삼동 708-35번지,204272.802698096,444535.336141507,127.04622100872793,37.50302208003602,1220069400.0
155,관광숙박업,영업/정상,서울특별시 강남구 역삼동 720-23번지,203651.669007478,444353.684205677,127.03919552159314,37.50138802055585,1220025301.0
156,관광숙박업,영업/정상,서울특별시 강남구 역삼동 675-3,203578.799034139,444715.394917107,127.0383731569516,37.50464730727603,1220071002.0
157,관광숙박업,영업/정상,서울특별시 구로구 가리봉동 135-30 바모스하우스,190311.667218288,441947.454339126,126.88836433406398,37.47966340628984,1160003501.0
159,관광숙박업,영업/정상,서울특별시 구로구 신도림동 432-30,189793.631285586,444899.40426595,126.88246635225192,37.50625480452749,1160079200.0
160,관광숙박업,영업/정상,서울특별시 구로구 구로동 1128-1,190990.955753109,442338.842381042,126.89603940401376,37.4831967298458,1160020800.0
161,관광숙박업,영업/정상,서울특별시 구로구 구로동 188-25 지밸리비즈플라자,190779.824680954,442527.527966789,126.8936499104846,37.48489468973208,1160023300.0
162,관광숙박업,영업/정상,서울특별시 강북구 수유동 274-1,201305.455244726,460570.957809466,127.0126894490872,37.64750972615965,1080012901.0
163,관광숙박업,영업/정상,서울특별시 강북구 수유동 570-2 영호스텔,200934.182307911,460594.794065117,127.00848251077996,37.64772491139895,1080011500.0
164,관광숙박업,영업/정상,서울특별시 도봉구 도봉동 560-16번지,203956.522216276,464745.309206513,127.042751460904,37.68511209815546,1090039200.0
165,관광숙박업,영업/정상,서울특별시 도봉구 방학동 705-13번지,203781.732147085,462825.040991622,127.0407600985856,37.66781175571348,1090011700.0
166,관광숙박업,영업/정상,서울특별시 중구 충무로2가 51-17,199037.916477276,451051.291993868,126.98700887009048,37.56173945275598,1010003402.0
167,관광숙박업,영업/정상,서울특별시 중구 충무로3가 58-8,199114.933047561,451143.358208599,126.98788043949264,37.56256904195705,1010003302.0
168,관광숙박업,영업/정상,서울특별시 종로구 숭인동 202-13,201770.687981914,452337.690748925,127.01794190306498,37.57332874801868,1000027800.0
169,관광숙박업,영업/정상,서울특별시 구로구 가리봉동 135-90,190307.024213311,441974.142477597,126.8883114877898,37.47990381746722,1160003601.0
170,관광숙박업,영업/정상,서울특별시 영등포구 영등포동2가 317-2 엔와이호스텔,191858.027306326,446421.213263331,126.905797270869,37.51998688617941,1180022301.0
171,관광숙박업,영업/정상,서울특별시 중구 다동 130,198260.880732247,451708.909162308,126.97821261158596,37.56766331646841,1000023500.0
172,관광숙박업,영업/정상,서울특별시 영등포구 당산동1가 186-51 SH호스텔,190957.999888108,446729.260608743,126.895612463573,37.52275393424296,1180021802.0
173,관광숙박업,영업/정상,서울특별시 강남구 신사동 561-19,202159.749483028,446291.277157107,127.02232880600197,37.51885026666118,1220089800.0
174,관광숙박업,영업/정상,서울특별시 중구 충무로2가 12-5,198898.282009528,451082.839302118,126.9854284098363,37.56202352450088,1010024400.0
175,관광숙박업,영업/정상,서울특별시 서초구 서초동 1362-26 준타워,202827.205726281,442635.958648293,127.0298651558019,37.48591415391369,1210048800.0
176,관광숙박업,영업/정상,서울특별시 관악구 신림동 1426-11,193710.457962963,442822.304969444,126.92678281102803,37.487575423688384,1200039800.0
177,관광숙박업,영업/정상,서울특별시 관악구 신림동 1426-12,193706.653374624,442832.744067596,126.92673970247158,37.48766945379084,1200039800.0
178,관광숙박업,영업/정상,서울특별시 광진구 광장동 327-1,209407.745384399,449459.252995276,127.10435627176088,37.54734857549275,1040033500.0
180,관광숙박업,영업/정상,서울특별시 중구 충무로1가 21-17,198403.083197305,451049.012425837,126.97982370863087,37.5617179883987,1010005202.0
181,관광숙박업,영업/정상,서울특별시 중구 충무로1가 21-17,198403.083197305,451049.012425837,126.97982370863087,37.5617179883987,1010005202.0
182,관광숙박업,영업/정상,서울특별시 강서구 마곡동 759-2,184496.437996802,451677.575370424,126.82241267363555,37.567251266654345,1150161900.0
183,관광숙박업,영업/정상,서울특별시 영등포구 당산동1가 186-74 퍼스티어 호스텔,191019.994049092,446713.408294767,126.89631395422887,37.522611715427466,1180031101.0
184,관광숙박업,영업/정상,서울특별시 송파구 방이동 36-2,209577.698774715,445907.77255221,127.1062334866759,37.51534826995913,1230029800.0
185,관광숙박업,영업/정상,서울특별시 중구 남산동2가 43-7,198614.550199488,450677.047277743,126.98221786761026,37.5583669784381,1010002701.0
186,관광숙박업,영업/정상,서울특별시 강남구 역삼동 676 센터필드,203599.062771687,444556.062267296,127.0386015657005,37.50321164604461,1220069700.0
187,관광숙박업,영업/정상,서울특별시 관악구 신림동,193859.618674702,442562.87358396,126.92847155513562,37.48523895996863,1200037300.0
188,관광숙박업,영업/정상,서울특별시 동대문구 전농동 597-41,204138.950468648,453269.018797518,127.04475568306223,37.58171245924447,1050015200.0
189,관광숙박업,영업/정상,서울특별시 동대문구 이문동 254-4,205424.949299884,455714.48034047,127.0593326420296,37.603739090255246,1050021301.0
190,관광숙박업,영업/정상,서울특별시 동대문구 신설동 98-24,202233.604900045,452654.5266264,127.02318303567522,37.576182425160646,1000034800.0
191,관광숙박업,영업/정상,서울특별시 동대문구 장안동 414-4,205320.396297203,451122.642371749,127.05811570006122,37.5623678981932,1030068101.0
192,관광숙박업,영업/정상,서울특별시 관악구 신림동 1422-18,193854.011442373,442535.270597645,126.92840838894335,37.48499021930552,1200037300.0
193,관광숙박업,영업/정상,서울특별시 관악구 신림동 1421-47,193791.550336071,442572.551886902,126.92770184875609,37.485325702047504,1200035100.0
195,관광숙박업,영업/정상,서울특별시 관악구 신림동 1433-122,193457.995986558,442484.950403885,126.92393125264094,37.48453408846391,1200038200.0
196,관광숙박업,영업/정상,서울특별시 관악구 신림동 1432-79,193672.292011766,442595.201521853,126.92635324015689,37.48552895823696,1200037800.0
197,관광숙박업,영업/정상,서울특별시 관악구 신림동 1463-65,193345.76981132,442537.259064514,126.9226618870007,37.48500458069425,1200037700.0
