,개방서비스명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),경도,위도
0,관광식당,영업/정상,서울특별시 양천구 목동 923-1번지 방송회관,188525.077879574,447159.173447278,126.86808382549648,37.52660020749192
1,관광식당,영업/정상,서울특별시 양천구 목동 923-5번지,188572.108662809,447198.912625565,126.86861525656859,37.52695884127674
2,관광식당,영업/정상,서울특별시 양천구 신월동 427-2번지,185869.982582765,447025.836436273,126.83804972008659,37.52536183533528
3,관광식당,영업/정상,서울특별시 성북구 안암동5가 104-221,202599.441074279,453516.378623277,127.02732742015918,37.58394665996011
4,관광식당,영업/정상,서울특별시 성북구 동소문동4가 230,200994.361119946,454403.350493166,127.00915654330002,37.591941164503424
5,관광식당,영업/정상,서울특별시 성북구 안암동5가 86-185번지,202659.51854268,453711.18076986,127.02800828023506,37.585701631948076
6,관광식당,영업/정상,서울특별시 성북구 안암동5가 101-66,202481.894556199,453888.797815133,127.02599783918886,37.58730241889504
7,관광식당,영업/정상,서울특별시 성북구 안암동5가 134-35,202477.829166677,453373.510644992,127.02595011387335,37.582659766371016
8,관광식당,영업/정상,서울특별시 성북구 안암동5가 102-59,202540.314366732,453625.734726913,127.02665838329142,37.58493210362707
9,관광식당,영업/정상,서울특별시 성북구 성북동 산 5-1,200400.129158269,454940.942694857,127.00242843947268,37.59678519386237
10,관광식당,영업/정상,서울특별시 용산구 이태원동 116-15번지 지상1층,199268.825287838,448094.819004627,126.98962554483366,37.535102116526915
11,관광식당,영업/정상,서울특별시 용산구 한강로3가 40-999번지 현대아이파크몰 5층 514,196762.077394917,447480.039577359,126.96126654334233,37.52955742609546
12,관광식당,영업/정상,서울특별시 용산구 동자동 43-205번지 3층 301호,197373.839856311,450014.537949042,126.96817832893066,37.55239504842309
13,관광식당,영업/정상,서울특별시 용산구 한남동 683-122번지 지상1층,199883.712613229,448151.526695901,126.99658246966717,37.535613374394046
14,관광식당,영업/정상,서울특별시 용산구 이태원동 127-3번지,199501.662940118,448010.125875207,126.99225997411132,37.53433920841795
15,관광식당,영업/정상,서울특별시 용산구 한남동 653-1번지 지상1층,200270.981734911,447892.865925447,127.00096405496045,37.53328285234177
16,관광식당,영업/정상,서울특별시 용산구 이촌동 300-23번지,197722.571038558,446344.591216568,126.97213654155428,37.51933003171121
17,관광식당,영업/정상,서울특별시 용산구 원효로4가 137번지,195563.788982635,447943.344696362,126.94770707694444,37.53372670891197
18,관광식당,영업/정상,서울특별시 용산구 한강로3가 40-999번지 현대아이몰 6층,196762.077394917,447480.039577359,126.96126654334233,37.52955742609546
19,관광식당,영업/정상,서울특별시 용산구 이태원동 124-12번지 지하1층,199632.959605916,448092.468023687,126.99374542321587,37.53508117650275
20,관광식당,영업/정상,서울특별시 용산구 이태원동 172-2번지 덕흥빌딩 지하1층,199134.104509862,448041.698469517,126.9881013585416,37.53462337800602
21,관광식당,영업/정상,서울특별시 용산구 한남동 263-10번지,200693.652523916,447995.83193563,127.00574619549441,37.53421037803976
22,관광식당,영업/정상,서울특별시 용산구 이태원동 127-2번지 지상2층,199520.280404591,448012.047528971,126.99247061167114,37.53435653356128
23,관광식당,영업/정상,서울특별시 용산구 한남동 732-151번지,199761.516540919,447856.18609032,126.9952000350408,37.53295234274171
24,관광식당,영업/정상,서울특별시 용산구 이태원동 228-6번지 지상4층,199303.388556154,448682.619580638,126.99001599051175,37.54039818740224
25,관광식당,영업/정상,서울특별시 용산구 이태원동 118-20번지 지상2층,199246.941302984,448082.396562882,126.9893779595674,37.53499017202033
26,관광식당,영업/정상,서울특별시 용산구 이태원동 457-1번지 지하1층,198905.866642761,448018.863747554,126.98551908943543,37.5344173802833
27,관광식당,영업/정상,서울특별시 용산구 후암동 340-5번지,198418.600308419,449786.82200874,126.98000216476115,37.55034580562638
28,관광식당,영업/정상,서울특별시 용산구 이태원동 534번지,198813.164235318,448200.24615366,126.98446993948797,37.536051502564746
29,관광식당,영업/정상,서울특별시 용산구 한남동 722-16번지,200371.939996585,448388.684012946,127.00210649352654,37.53775011196389
30,관광식당,영업/정상,서울특별시 용산구 이태원동 116-14번지,199250.427930739,448098.758066965,126.98941738967433,37.53513759116784
31,관광식당,영업/정상,서울특별시 용산구 한남동 28-9번지,200786.751951771,448027.717214802,127.00679955690691,37.534497594134855
32,관광식당,영업/정상,서울특별시 용산구 한남동 737-24번지 3층,199801.957229828,448135.575999176,126.99565747486896,37.53546964004799
33,관광식당,영업/정상,서울특별시 용산구 한남동 657-43번지 2층,200218.818155781,447935.984536944,127.00037389083198,37.5336713584803
34,관광식당,영업/정상,서울특별시 용산구 한강로3가 60번지,196808.081086747,447019.914708289,126.96178903680028,37.52541189055895
35,관광식당,영업/정상,서울특별시 용산구 한남동 631-15번지,200448.938819987,447808.591950411,127.00297739839928,37.5325234921371
36,관광식당,영업/정상,서울특별시 용산구 이태원동 124-9번지,199628.284409445,448063.080812027,126.99369254471539,37.53481639747193
37,관광식당,영업/정상,서울특별시 용산구 이촌동 300-16번지,197965.084091132,446221.69071399,126.97488014811708,37.51822328672112
38,관광식당,영업/정상,서울특별시 용산구 이태원동 119-7번지,199331.943962382,448070.216214088,126.99033970467207,37.53488049928772
39,관광식당,영업/정상,"서울특별시 용산구 한남동 78-2번지 외1필지 2,3층",200527.100453326,447898.653157281,127.0038617585517,37.53333490205102
40,관광식당,영업/정상,서울특별시 용산구 이태원동 123-20번지,199458.714703746,448064.932087673,126.99177401029897,37.53483298159728
